week,val_n,val_mean,val_sd,val_5,val_10,val_25,val_50,val_75,val_90,val_95,qval_mean,qval_sd,qval_5,qval_10,qval_25,qval_50,qval_75,qval_90,qval_95,age_mean,age_sd,age_5,age_10,age_25,age_50,age_75,age_90,age_95,bmi_n,bmi_mean,bmi_sd,bmi_5,bmi_10,bmi_25,bmi_50,bmi_75,bmi_90,bmi_95
"[-60,-56)",3,160.309996287028,119.199958646492,65.2219997406006,72.6440002441406,94.9100017547607,132.020004272461,211.564994812012,259.291989135742,275.200987243652,0.517758751908938,0.396483274926503,0.174193413555622,0.208485144376755,0.311360336840153,0.482818990945816,0.706687286496162,0.84100826382637,0.88578192293644,29.1013318112633,2.73674807793535,26.5932305936073,26.8869178082192,27.7679794520548,29.2364155251142,30.5022260273973,31.2617123287671,31.5148744292237,1,31.7284002304077,,31.7284002304077,31.7284002304077,31.7284002304077,31.7284002304077,31.7284002304077,31.7284002304077,31.7284002304077
"[-56,-52)",8,153.343751907349,54.1177002679547,103.990002059937,106.580002593994,112.700000762939,128.450000762939,193.987499237061,226.650006103516,233.125006103516,0.55086201056838,0.207613916361305,0.349869678914547,0.373052588105202,0.405903153121471,0.459539249539375,0.711272120475769,0.845603227615356,0.845796406269074,29.7335473744292,4.31799120286292,23.7243150684932,24.4914383561644,26.5995719178082,30.9598173515982,33.1874143835617,33.6575,33.9471289954338,5,26.3830192565918,8.23504965917322,18.2862392425537,18.721879196167,20.0287990570068,25.3302993774414,30.4832000732422,35.1265991210938,36.6743988037109
"[-52,-48)",7,100.599999291556,51.5189923764304,35.1800004959107,42.2600006103516,66.6499996185303,102,135.299999237061,160.179998779297,165.18999786377,0.32819830706077,0.209312529735315,0.0540153505280614,0.0771290771663189,0.180032432079315,0.357169449329376,0.479259788990021,0.553192508220673,0.571962571144104,31.3411937377691,4.36476159567621,24.7861529680365,25.1576940639269,29.2243721461187,33.7571917808219,33.9848173515982,34.4402283105023,34.619200913242,1,20.0545997619629,,20.0545997619629,20.0545997619629,20.0545997619629,20.0545997619629,20.0545997619629,20.0545997619629,20.0545997619629
"[-48,-44)",11,136.127271825617,70.1060488555634,46.6499996185303,57,88.2000007629395,150.800003051758,166.449996948242,178.899993896484,234.449996948242,0.455388486385346,0.265025909893913,0.0898594334721565,0.130473956465721,0.245433814823627,0.507763206958771,0.609759628772736,0.643854737281799,0.79073891043663,28.3344748858448,3.09995265228092,24.6860159817352,24.6942922374429,25.8078196347032,27.7571917808219,30.3037100456621,31.2503424657534,32.865296803653,4,23.8056998252869,5.47907245911615,17.6793648719788,18.5618299484253,21.2092251777649,24.3691997528076,26.9656744003296,28.5987697601318,29.1431348800659
"[-44,-40)",8,131.562499642372,65.3747422064967,28.3450001239777,41.8900000572205,109.825004577637,148.299995422363,173.424999237061,194.679998779297,196.990000915527,0.462589417234995,0.274022429276382,0.0385789290536195,0.0679291172884405,0.356090784072876,0.530667454004288,0.656199425458908,0.703042989969254,0.735687825083733,27.6428510273973,4.25420663619304,22.6299942922374,22.9050799086758,23.2105593607306,28.6146689497717,31.0449200913242,31.7869748858448,32.355644977169,3,25.544880549113,6.47601703418235,21.5496597290039,21.6149196624756,21.8106994628906,22.136999130249,27.5751209259033,30.8379940032959,31.9256183624268
"[-40,-36)",5,181.038003540039,76.4450658501626,92.0600036621094,104.820004272461,143.100006103516,172.800003051758,237.990005493164,258.396002197266,265.198001098633,0.626081791520119,0.276293450352772,0.292584455013275,0.34817588031292,0.514950156211853,0.602962970733643,0.842278718948364,0.896845936775208,0.915035009384155,28.1719178082192,3.15816960561235,24.4114155251142,25.0081050228311,26.7981735159817,27.7626712328767,31.1898401826484,31.2524429223744,31.2733105022831,2,26.9268877506256,7.58356033994121,22.1007395029068,22.6369781970978,24.2456942796707,26.9268877506256,29.6080812215805,31.2167973041534,31.7530359983444
"[-36,-32)",11,127.70908945257,52.4005805054886,44.1499996185303,60.2999992370606,108.550003051758,130.199996948242,153.549995422363,169.899993896484,193.599998474121,0.452303497628732,0.224409877215031,0.0845917239785194,0.138186872005463,0.375017195940018,0.486213743686676,0.573169589042664,0.600000023841858,0.712535858154297,30.0212432544624,4.5431212311447,22.4653538812785,24.5791095890411,28.6763127853881,29.861301369863,33.984703196347,34.6420091324201,34.8204908675799,3,19.978333791097,1.9182838497671,18.6733207702637,18.7252407073975,18.8810005187988,19.1406002044678,20.6568002700806,21.5665203094482,21.8697603225708
"[-32,-28)",6,232.291665395101,162.38620093294,88.6250019073486,94.3500022888184,118.825000762939,169.024993896484,335.362503051758,433.5,456.699996948242,0.635037605961164,0.32609901705483,0.253830082714558,0.266907259821892,0.376732900738716,0.64355793595314,0.909074321389198,0.994647622108459,0.995816737413406,28.6653538812785,3.01292411587458,25.0619006849315,25.5256278538813,26.8742865296804,28.7476598173516,30.0064783105023,31.7227739726027,32.47274543379,1,26.6389007568359,,26.6389007568359,26.6389007568359,26.6389007568359,26.6389007568359,26.6389007568359,26.6389007568359,26.6389007568359
"[-28,-24)",9,110.283333248562,65.2038751350895,40.1599990844727,40.7199996948242,53.2999992370606,93.4400024414063,139.009994506836,191.660003662109,209.380004882812,0.364727039304045,0.272753688678988,0.0646682158112526,0.0649906471371651,0.106167607009411,0.294156283140183,0.516524374485016,0.748539280891419,0.757782196998596,29.4880390664637,4.00194644592807,23.5960502283105,25.5992922374429,27.6966894977169,29.7413242009132,32.7817351598174,34.0572602739726,34.1373059360731,2,25.1294167836507,1.98572123164975,23.8657115300496,24.0061232248942,24.4273583094279,25.1294167836507,25.8314752578735,26.2527103424072,26.3931220372518
"[-24,-20)",8,126.075001239777,48.5140861802635,71.0450019836426,74.7900009155273,86.0250005722046,122.199996948242,158.450004577637,179.180001831055,193.390003967285,0.45195335522294,0.217624398874055,0.196111612021923,0.217056527733803,0.27751512825489,0.429102867841721,0.62105692923069,0.696901923418045,0.743089500069618,31.8051369863014,2.03583606361126,28.8126084474886,29.9116324200913,31.1428652968037,31.8981735159817,33.0179794520548,33.8913698630137,34.1214269406393,2,30.8217000961304,1.60400115839244,29.800920009613,29.9143400192261,30.2546000480652,30.8217000961304,31.3888001441956,31.7290601730347,31.8424801826477
"[-20,-16)",5,90.6819999694824,28.7325605657729,56.3200012207031,62.4400016784668,80.8000030517578,95,98.0999984741211,116.825997924805,123.067997741699,0.277366369962692,0.125536882510167,0.124321821331978,0.150336197018623,0.22837932407856,0.302692055702209,0.31795209646225,0.390881395339966,0.415191161632538,28.9330821917808,1.47494849053026,27.238196347032,27.5494520547945,28.4832191780822,28.8179223744292,29.4583333333333,30.3707305936073,30.6748630136986,3,33.1875006357829,2.90806145495039,31.1837003707886,31.2695003509522,31.5269002914429,31.9559001922607,34.2323007583618,35.5981410980225,36.0534212112427
"[-16,-12)",12,76.1425002415975,32.1461861295865,22.6700008392334,38.530001449585,65.6500024795532,74.1049995422363,102.875,111.2,112.719999313355,0.222237303654159,0.129003890464814,0.0266375836421503,0.0578174144029617,0.161448884755373,0.200404711067677,0.319283597171307,0.39422077536583,0.401087641716003,29.8448820395738,2.80443446546605,24.2678767123288,25.365399543379,29.5182077625571,30.8081050228311,31.8509132420091,32.0026598173516,32.0089726027397,2,26.7179002761841,0.111722191683102,26.6468007087708,26.6547006607056,26.67840051651,26.7179002761841,26.7574000358582,26.7810998916626,26.7889998435974
"[-12,-8)",15,110.41133333842,65.3253828028832,34.918999671936,40.3220001220703,60,103.699996948242,126.700000762939,209.160000610352,219.340003967285,0.358819448699554,0.272707758792907,0.0499372754245997,0.0649636544287205,0.129545219242573,0.349105447530746,0.461545094847679,0.772152149677277,0.833904391527176,29.4656544901065,3.79477576398809,24.0633789954338,24.977899543379,26.3365867579909,30.62899543379,32.0817351598174,33.9017579908676,34.5501369863014,3,27.6551005045573,1.76010959369206,26.6389007568359,26.6389007568359,26.6389007568359,26.6389007568359,28.163200378418,29.0777801513672,29.3826400756836
"[-8,-4)",15,80.595999399821,46.7969593994607,27.1,29.6,48.1499996185303,59.9000015258789,108.849998474121,148.713998413086,158.147999572754,0.235540229454637,0.190618262751403,0.0309143217280507,0.0366073399782181,0.0877441577613354,0.148709550499916,0.348516955971718,0.51266713142395,0.536864203214645,28.8235540334855,3.40715002889226,23.5755479452055,24.460799086758,26.6134132420091,27.8831050228311,30.9587899543379,33.0195205479452,33.9103881278539,0,,,,,,,,,
"[-4,0)",29,67.2331036534803,38.3411352892701,25.4,29.2,45,61.4000015258789,79.6999969482422,91.5560028076172,147.520001220703,0.175838574108764,0.163333591435482,0.0234215032309294,0.0289530593901873,0.0813008099794388,0.122998543083668,0.229152992367744,0.285853338241577,0.515598595142364,27.9552472051645,4.03499094346835,21.3196118721461,22.7879908675799,25.151598173516,28.138698630137,30.341095890411,33.4156164383562,34.5412557077626,4,28.5610504150391,7.85018823417594,23.7252998352051,23.7252998352051,23.7252998352051,25.1821002960205,30.0178508758545,36.0999610900879,38.127331161499
"[0,4)",46,84.120217219643,82.1539687680415,19.0750007629395,23.4499998092651,35.7750005722046,59.75,99.4500007629395,168.5,196.610000610352,0.228819900040474,0.253935272594203,0.013560670427978,0.0170869007706642,0.0421166410669684,0.118722539395094,0.338685721158981,0.629673540592194,0.727912649512291,27.6317004169148,3.92100355814869,21.298801369863,21.7956050228311,24.827654109589,27.8833904109589,30.5532248858448,32.7502283105023,33.4559646118722,4,28.8099751472473,8.45178286080616,21.5110397338867,21.928279876709,23.1800003051758,26.9956998825073,32.6256747245789,37.1430906295776,38.6488959312439
"[4,8)",10,127.634999084473,69.645281931343,58.4049991607666,73.2099998474121,88.5250015258789,105.244998931885,159.575000762939,192.97600402832,239.667994689941,0.417732812464237,0.253454670793566,0.142556486278772,0.208426530659199,0.2483294531703,0.345006078481674,0.608539126813412,0.70013239979744,0.798508450388908,28.4267351598174,3.45170499799489,22.9041381278539,23.9605593607306,27.1147260273973,28.7502853881279,31.0414383561644,31.8565296803653,32.1314611872146,3,29.443967183431,6.77043589257195,25.488399887085,25.5000999450684,25.5352001190186,25.5937004089355,31.4276008605957,34.9279411315918,36.0947212219238
"[8,12)",1,211.699996948242,,211.699996948242,211.699996948242,211.699996948242,211.699996948242,211.699996948242,211.699996948242,211.699996948242,0.767679154872894,,0.767679154872894,0.767679154872894,0.767679154872894,0.767679154872894,0.767679154872894,0.767679154872894,0.767679154872894,27.1106164383562,,27.1106164383562,27.1106164383562,27.1106164383562,27.1106164383562,27.1106164383562,27.1106164383562,27.1106164383562,0,,,,,,,,,
"[12,16)",9,138.064442528619,102.632230460383,55.3679985046387,67.255997467041,83.9000015258789,112.199996948242,143.5,223.1,306.699993896484,0.41232438882192,0.282174198153153,0.118334117531776,0.166193297505379,0.259534507989883,0.339640945196152,0.475497335195541,0.758424937725067,0.874857485294342,28.0363901572806,3.76640515059718,24.3140639269406,24.3340639269406,24.365296803653,28.0009132420091,29.6150684931507,32.8970091324201,33.927100456621,2,28.5868492126465,0.301439655346524,28.3950141906738,28.4163291931152,28.4802742004395,28.5868492126465,28.6934242248535,28.7573692321777,28.7786842346191
"[16,20)",1,153.399993896484,,153.399993896484,153.399993896484,153.399993896484,153.399993896484,153.399993896484,153.399993896484,153.399993896484,0.599754214286804,,0.599754214286804,0.599754214286804,0.599754214286804,0.599754214286804,0.599754214286804,0.599754214286804,0.599754214286804,31.9214611872146,,31.9214611872146,31.9214611872146,31.9214611872146,31.9214611872146,31.9214611872146,31.9214611872146,31.9214611872146,0,,,,,,,,,
"[20,24)",1,53.4000015258789,,53.4000015258789,53.4000015258789,53.4000015258789,53.4000015258789,53.4000015258789,53.4000015258789,53.4000015258789,0.122532591223717,,0.122532591223717,0.122532591223717,0.122532591223717,0.122532591223717,0.122532591223717,0.122532591223717,0.122532591223717,33.2666666666667,,33.2666666666667,33.2666666666667,33.2666666666667,33.2666666666667,33.2666666666667,33.2666666666667,33.2666666666667,0,,,,,,,,,
"[24,28)",3,117.933334350586,36.9682714455062,86.7000030517578,89.6000030517578,98.3000030517578,112.800003051758,135,148.319998168945,152.759997558594,0.400545666615168,0.204931667284118,0.210844340920448,0.233731842041016,0.302394345402718,0.416831851005554,0.506840080022812,0.560845017433167,0.578846663236618,27.921803652968,7.21901850766915,21.0647146118722,21.9635616438356,24.660102739726,29.1543378995434,31.7997716894977,33.3870319634703,33.9161187214612,1,30.3302001953125,,30.3302001953125,30.3302001953125,30.3302001953125,30.3302001953125,30.3302001953125,30.3302001953125,30.3302001953125
