week,val_n,val_mean,val_sd,val_5,val_10,val_25,val_50,val_75,val_90,val_95,qval_mean,qval_sd,qval_5,qval_10,qval_25,qval_50,qval_75,qval_90,qval_95,age_mean,age_sd,age_5,age_10,age_25,age_50,age_75,age_90,age_95,bmi_n,bmi_mean,bmi_sd,bmi_5,bmi_10,bmi_25,bmi_50,bmi_75,bmi_90,bmi_95
"[-60,-56)",2,16.6199998855591,13.9724301580901,7.72799978256226,8.71599979400635,11.6799998283386,16.6199998855591,21.5599999427795,24.5239999771118,25.5119999885559,0.395346879959106,0.362144182725249,0.164879733324051,0.190487194061279,0.267309576272965,0.395346879959106,0.523384183645248,0.600206565856934,0.625814026594162,27.8065068493151,2.27468825272111,26.358904109589,26.5197488584475,27.0022831050228,27.8065068493151,28.6107305936073,29.0932648401827,29.2541095890411,0,,,,,,,,,
"[-56,-52)",1,9.69999980926514,,9.69999980926514,9.69999980926514,9.69999980926514,9.69999980926514,9.69999980926514,9.69999980926514,9.69999980926514,0.234536081552506,,0.234536081552506,0.234536081552506,0.234536081552506,0.234536081552506,0.234536081552506,0.234536081552506,0.234536081552506,30.8509132420091,,30.8509132420091,30.8509132420091,30.8509132420091,30.8509132420091,30.8509132420091,30.8509132420091,30.8509132420091,1,31.2175006866455,,31.2175006866455,31.2175006866455,31.2175006866455,31.2175006866455,31.2175006866455,31.2175006866455,31.2175006866455
"[-52,-48)",1,51.2999992370606,,51.2999992370606,51.2999992370606,51.2999992370606,51.2999992370606,51.2999992370606,51.2999992370606,51.2999992370606,0.848180651664734,,0.848180651664734,0.848180651664734,0.848180651664734,0.848180651664734,0.848180651664734,0.848180651664734,0.848180651664734,29.2529680365297,,29.2529680365297,29.2529680365297,29.2529680365297,29.2529680365297,29.2529680365297,29.2529680365297,29.2529680365297,0,,,,,,,,,
"[-44,-40)",1,70.8000030517578,,70.8000030517578,70.8000030517578,70.8000030517578,70.8000030517578,70.8000030517578,70.8000030517578,70.8000030517578,0.926858484745026,,0.926858484745026,0.926858484745026,0.926858484745026,0.926858484745026,0.926858484745026,0.926858484745026,0.926858484745026,22.565296803653,,22.565296803653,22.565296803653,22.565296803653,22.565296803653,22.565296803653,22.565296803653,22.565296803653,1,20.8283996582031,,20.8283996582031,20.8283996582031,20.8283996582031,20.8283996582031,20.8283996582031,20.8283996582031,20.8283996582031
"[-40,-36)",1,66.8000030517578,,66.8000030517578,66.8000030517578,66.8000030517578,66.8000030517578,66.8000030517578,66.8000030517578,66.8000030517578,0.912237346172333,,0.912237346172333,0.912237346172333,0.912237346172333,0.912237346172333,0.912237346172333,0.912237346172333,0.912237346172333,26.2639269406393,,26.2639269406393,26.2639269406393,26.2639269406393,26.2639269406393,26.2639269406393,26.2639269406393,26.2639269406393,0,,,,,,,,,
"[-36,-32)",3,31.8999999364217,18.3959233857741,15.9100001335144,17.5200000762939,22.3499999046326,30.3999996185303,40.6999998092651,46.8799999237061,48.939999961853,0.645484526952108,0.251675910545724,0.403500461578369,0.436678338050842,0.536211967468262,0.702101349830627,0.783065497875214,0.831643986701965,0.847836816310883,28.4803272450533,4.1878980440655,26.0395319634703,26.0452739726027,26.0625,26.0912100456621,29.703595890411,31.8710273972603,32.59350456621,1,19.3337001800537,,19.3337001800537,19.3337001800537,19.3337001800537,19.3337001800537,19.3337001800537,19.3337001800537,19.3337001800537
"[-32,-28)",3,15.1999998092651,9.80000004476431,5.61999979019165,7.03999977111816,11.2999997138977,18.3999996185303,20.6999998092651,22.0799999237061,22.539999961853,0.4155098721385,0.290706717382197,0.13182989731431,0.173453611135483,0.298324752599001,0.506443321704865,0.578161716461182,0.621192753314972,0.635536432266235,27.7296423135464,4.65350907230476,23.1414497716895,23.9148630136986,26.235102739726,30.1021689497717,30.4104452054795,30.5954109589041,30.6570662100457,1,24.0874004364014,,24.0874004364014,24.0874004364014,24.0874004364014,24.0874004364014,24.0874004364014,24.0874004364014,24.0874004364014
"[-28,-24)",2,77.1500000953674,90.2975358226522,19.6850001811981,26.0700001716614,45.2250001430512,77.1500000953674,109.075000047684,128.230000019074,134.615000009537,0.641707688570023,0.408163104355688,0.381954279541969,0.410815769433975,0.497400239109993,0.641707688570023,0.786015138030052,0.87259960770607,0.901461097598076,31.6655251141553,2.06352485779143,30.3523059360731,30.4982191780822,30.9359589041096,31.6655251141553,32.3950913242009,32.8328310502283,32.9787442922374,0,,,,,,,,,
"[-24,-20)",3,5.04000008106232,4.34368514526033,1.63200000524521,1.88400001525879,2.64000004529953,3.90000009536743,6.87000012397766,8.6520001411438,9.24600014686584,0.108974434435368,0.0994486421509433,0.0402917660772801,0.0432701006531715,0.052205104380846,0.0670967772603035,0.144804935902357,0.191429831087589,0.206971462816,29.2203576864536,6.63598050672819,22.674497716895,23.7366666666667,26.9231735159817,32.2340182648402,33.0243721461187,33.4985844748858,33.6566552511416,1,22.8190994262695,,22.8190994262695,22.8190994262695,22.8190994262695,22.8190994262695,22.8190994262695,22.8190994262695,22.8190994262695
"[-20,-16)",2,21.75,4.31335028627862,19.0050006866455,19.3100006103516,20.2250003814697,21.75,23.2749996185303,24.1899993896484,24.4949993133545,0.560562416911125,0.11758205769239,0.485733653604984,0.494047960639,0.518990881741047,0.560562416911125,0.602133952081204,0.62707687318325,0.635391180217266,29.2789383561644,5.68179671471917,25.6630650684932,26.0648287671233,27.2701198630137,29.2789383561644,31.2877568493151,32.4930479452055,32.8948116438356,0,,,,,,,,,
"[-16,-12)",2,91.8500003814697,65.2659553640387,50.3150007247925,54.9300006866455,68.7750005722046,91.8500003814697,114.925000190735,128.770000076294,133.385000038147,0.883831322193146,0.0863105923104284,0.828903597593308,0.835006678104401,0.85331591963768,0.883831322193146,0.914346724748611,0.932655966281891,0.938759046792984,30.3188356164384,2.26629337769332,28.8765753424658,29.0368264840183,29.5175799086758,30.3188356164384,31.1200913242009,31.6008447488585,31.761095890411,0,,,,,,,,,
"[-8,-4)",1,171,,171,171,171,171,171,171,171,0.956140339374542,,0.956140339374542,0.956140339374542,0.956140339374542,0.956140339374542,0.956140339374542,0.956140339374542,0.956140339374542,28.8695205479452,,28.8695205479452,28.8695205479452,28.8695205479452,28.8695205479452,28.8695205479452,28.8695205479452,28.8695205479452,0,,,,,,,,,
"[28,32)",1,132,,132,132,132,132,132,132,132,0.941102743148804,,0.941102743148804,0.941102743148804,0.941102743148804,0.941102743148804,0.941102743148804,0.941102743148804,0.941102743148804,28.0090182648402,,28.0090182648402,28.0090182648402,28.0090182648402,28.0090182648402,28.0090182648402,28.0090182648402,28.0090182648402,0,,,,,,,,,
"[48,52)",2,59.8500003814697,53.1037208855487,26.0549993515015,29.8099994659424,41.0749998092651,59.8500003814697,78.6250009536743,89.8900012969971,93.645001411438,0.72019562125206,0.256873282703165,0.556722465157509,0.574886149168015,0.629377201199532,0.72019562125206,0.811014041304588,0.865505093336105,0.883668777346611,33.5310502283105,1.93937757132283,32.2968378995434,32.4339726027397,32.8453767123288,33.5310502283105,34.2167237442922,34.6281278538813,34.7652625570776,0,,,,,,,,,
"[56,60)",1,73.1999969482422,,73.1999969482422,73.1999969482422,73.1999969482422,73.1999969482422,73.1999969482422,73.1999969482422,73.1999969482422,0.869109928607941,,0.869109928607941,0.869109928607941,0.869109928607941,0.869109928607941,0.869109928607941,0.869109928607941,0.869109928607941,32.3050228310502,,32.3050228310502,32.3050228310502,32.3050228310502,32.3050228310502,32.3050228310502,32.3050228310502,32.3050228310502,0,,,,,,,,,
"[64,68)",1,19.8999996185303,,19.8999996185303,19.8999996185303,19.8999996185303,19.8999996185303,19.8999996185303,19.8999996185303,19.8999996185303,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,32.3872146118721,,32.3872146118721,32.3872146118721,32.3872146118721,32.3872146118721,32.3872146118721,32.3872146118721,32.3872146118721,0,,,,,,,,,
