week,val_n,val_mean,val_sd,val_5,val_10,val_25,val_50,val_75,val_90,val_95,qval_mean,qval_sd,qval_5,qval_10,qval_25,qval_50,qval_75,qval_90,qval_95,age_mean,age_sd,age_5,age_10,age_25,age_50,age_75,age_90,age_95,bmi_n,bmi_mean,bmi_sd,bmi_5,bmi_10,bmi_25,bmi_50,bmi_75,bmi_90,bmi_95
"[-60,-58)",22,111.320454662496,289.294275474916,6.90299978256226,10.010000038147,12.849999666214,24.3500003814697,37.9999990463257,202,364.05,0.590086507695642,0.285092165197197,0.144452401250601,0.243305052816868,0.329384185373783,0.638210743665695,0.775773212313652,0.960683518648148,0.986350664496422,28.30399543379,2.61406750299713,24.7899885844749,24.9366210045662,26.7920376712329,28.9683219178082,30.2029680365297,31.0690867579909,31.7990867579909,7,26.8191746303013,7.59927183963876,18.9767994880676,19.3634996414185,20.391649723053,24.3864994049072,34.019787311554,35.5101446151733,35.7224471092224
"[-58,-56)",19,39.6473688138159,54.1516016728666,8.75000034570694,10.4000003814697,12.6000003814697,19,36.3000011444092,84.5200012207031,152.2,0.525300228870229,0.277829356366284,0.209482797607779,0.241945543885231,0.317197859287262,0.505012512207031,0.756249666213989,0.918741095066071,0.950129878520966,28.8911319394376,2.93583543023677,24.7917808219178,26.2059360730594,27.4804794520548,28.200799086758,30.9791095890411,33.0153881278539,34.2580936073059,4,20.987300157547,3.917054213227,17.4300706386566,17.5527405738831,17.9207503795624,20.5899000167847,23.6564497947693,24.7397798538208,25.1008898735046
"[-56,-54)",20,26.0139999866486,29.387613337061,3.34950008392334,3.58099992275238,7.55750012397766,15.6499996185303,27.2250003814697,60.5099998474122,92.9449985504151,0.447544639371336,0.301994233863492,0.0708930814638734,0.0819647073745728,0.155236978083849,0.464346319437027,0.660703599452972,0.85734538435936,0.931639483571053,29.5309303652968,4.12661142806549,20.9236815068493,23.5813242009132,27.4496575342466,30.5190639269406,32.5261700913242,33.9456050228311,34.4817865296804,4,25.1799998283386,5.5287680276208,20.0277894973755,20.2378795623779,20.8681497573853,24.842399597168,29.1542496681213,30.3922002792358,30.8048504829407
"[-54,-52)",21,31.7547615482694,33.2843952201335,8.39999961853027,8.69999980926514,11.1000003814697,22.7999992370606,32.0999984741211,93.6999969482422,112,0.530127871072009,0.269948305329027,0.217446267604828,0.250750750303268,0.292565941810608,0.586121439933777,0.734239816665649,0.899214684963226,0.951792359352112,28.1080017395086,3.79440929524017,22.5189497716895,22.5543378995434,26.1461187214612,27.2118721461187,31.0228310502283,32.3050228310502,33.1324200913242,8,24.4181686242422,1.62551960056625,22.6944644292196,22.9807295481364,23.4776875178019,23.9770994186401,25.0850749015808,26.8313606262207,26.8520807266235
"[-52,-50)",24,22.4774999767542,19.1974321647421,2.30699998140335,2.77200002670288,8.47499990463257,17.1499996185303,34.8999996185303,50.5600002288818,57.0400012969971,0.458620549412444,0.300836935954089,0.0443487647920847,0.0589937943965197,0.199727725237608,0.479763254523277,0.746210515499115,0.864659082889557,0.895159050822258,28.2290762937595,3.89703885189449,22.2921061643836,23.1415296803653,25.6188070776256,27.8653538812785,31.5543378995434,33.1494863013699,33.5048059360731,7,22.486814226423,2.61249360692854,19.4374605178833,19.8710205078125,20.5125999450684,23.1473007202148,23.8343992233276,25.1721195220947,25.8673097610474
"[-50,-48)",28,36.7449999451637,64.1459304680616,4.1855001449585,5.00200018882751,11.1999998092651,20.8000001907349,28.0249996185303,46.9599987030029,173.304999732971,0.497833676104035,0.271157228786881,0.107072409242392,0.117750528454781,0.281059451401234,0.546765625476837,0.673807382583618,0.854877537488937,0.925321412086487,28.7287548923679,4.15620210711986,21.4608276255708,22.8348059360731,25.3515410958904,29.4598173515982,32.1028538812785,33.366700913242,34.383904109589,5,23.8095901489258,2.15055412561522,21.0377296447754,21.6460597991943,23.4710502624512,24.2980003356934,24.5578002929688,25.598140335083,25.9449203491211
"[-48,-46)",29,99.6793101697133,392.590268557735,3.09599993228912,5.93799982070923,8.10000038146973,20.6000003814697,27.3999996185303,56.2599990844726,143.439999389648,0.496743741862733,0.296551356170566,0.0630514331161976,0.123629568517208,0.1882493942976,0.552256524562836,0.676286101341248,0.895087087154388,0.950286638736725,27.7584396158085,4.48257334545059,21.5863698630137,22.4021232876712,24.2615296803653,27.3328767123288,31.4228310502283,33.9412785388128,34.2607762557078,9,23.9489890204536,3.20266150641072,20.4179397583008,20.5233795166016,22.3080997467041,23.0300006866455,25.282600402832,27.9975395202637,29.0498199462891
"[-46,-44)",20,59.572499704361,82.6604268816938,10.0225001811981,12.2800000190735,18.8500003814697,32.8999996185303,63.7999992370606,91.5600013732913,291.3,0.648373940214515,0.258603910552004,0.248702731356025,0.31238274872303,0.47317685186863,0.709254831075668,0.863148361444473,0.908775651454926,0.980023029446602,29.9708732876712,3.81711474999178,24.2742351598174,24.8977168949772,27.0065068493151,31.4325342465753,33.2688641552512,33.7107648401827,34.5335844748858,3,20.0809164047241,0.956843695483481,19.1587748527527,19.2863998413086,19.6692748069763,20.3073997497559,20.6057996749878,20.784839630127,20.8445196151733
"[-44,-42)",26,25.9126922671612,33.8487675092182,1.91749995946884,4.94999980926514,8.41000008583069,14.8499999046326,25.7750000953674,64.0999984741211,70.2750015258789,0.431858450066871,0.30013011800962,0.0321384419221431,0.0975462570786476,0.225900143384933,0.402172476053238,0.647368505597115,0.907870888710022,0.9241102039814,28.0243545837724,3.88850646541576,22.3763413242009,22.8546232876712,24.7859589041096,27.6872146118722,31.304394977169,32.7995433789954,33.4844748858448,9,21.1105665983977,3.29609305029059,16.8048599243164,17.99501953125,19.4771003723145,20.8283996582031,22.2222003936768,25.6272802988688,25.8614398956299
"[-42,-40)",20,18.7194999724627,15.8458004728114,1.40549995005131,3.85099989175797,7.60499978065491,13.25,25.9750003814697,42.489998626709,50.535000038147,0.400255964975804,0.277762489784161,0.0382144819013775,0.0749565325677395,0.17539395019412,0.337670788168907,0.610696107149124,0.802438354492188,0.816655153036118,28.1533333333333,4.54128652691736,20.7525913242009,21.6451141552511,25.5451769406393,28.5556506849315,32.1113584474886,33.8658675799087,34.0957363013699,8,28.5080979267756,8.3071177539452,20.3440445899963,21.1163900375366,21.8891749382019,26.9144506454468,32.0064375400543,38.511279296875,41.3805563608805
"[-40,-38)",20,60.9664997458458,150.086660443695,8.36450036764145,8.78000020980835,9.73499965667725,17,40.399998664856,78.979997253418,133.25,0.535444794595242,0.294829969856273,0.185970971733332,0.199725161492825,0.287627086043358,0.482933282852173,0.807978749275208,0.918087065219879,0.938607466220856,26.9690582191781,4.17409087637118,20.437049086758,21.7591095890411,23.3577625570776,27.5119863013699,30.4460045662101,31.6494406392694,31.8569920091324,5,24.7545398712158,7.01273858733642,19.0756202697754,19.1473400115967,19.3624992370605,23.711799621582,25.4048004150391,31.9357398986816,34.1127197265625
"[-38,-36)",20,25.0205003321171,32.73625345887,1.12049998641014,2.83199998140335,11.0099997520447,18.8500003814697,23.5499997138977,37.4600009918213,70.96000289917,0.449888416007161,0.271245949817726,0.0188911220058799,0.0572895707562566,0.28719862177968,0.479140341281891,0.587589055299759,0.74384155869484,0.91524658203125,27.4778710045662,4.06348041824363,22.5733447488584,23.1465182648402,24.9173801369863,26.1953767123288,30.5181221461187,33.1891552511416,34.1343721461187,4,26.1157418886821,5.08118155533492,23.0388003349304,23.1310503005981,23.4078001976013,23.9107583363851,26.6187000274658,30.8644203186035,32.2796604156494
"[-36,-34)",27,32.7325925142677,38.0648034133591,1.49599997997284,3.97000007629395,14.25,24.7999992370606,37.1499996185303,57.2000007629395,106.260000228882,0.528884332769343,0.302684438677502,0.0239370386349037,0.0769423544406891,0.377560347318649,0.610904574394226,0.767319053411484,0.877059507369995,0.929934030771255,29.3751987146964,3.73378476700318,23.2861187214612,24.8409132420091,26.5694063926941,29.3189497716895,32.4558219178082,33.6984703196347,34.3430707762557,6,24.7202666600545,4.75164896052664,20.3836750984192,20.4548501968384,20.8233752250671,23.2394495010376,29.081600189209,30.4665002822876,30.4748501777649
"[-34,-32)",31,41.66645151569,47.2896316413106,6.20000004768372,6.71000003814697,16.4499998092651,28.2999992370605,49.75,92.0999984741211,105.75,0.603034650208429,0.279924554610617,0.132667947560549,0.15288220345974,0.442720338702202,0.660332560539246,0.837108194828033,0.912371158599854,0.944576114416122,28.4622514361467,3.10463389729193,24.4927511415525,24.7736301369863,26.5982876712329,28.3462328767123,30.9452054794521,32.6885844748858,33.1079908675799,6,24.0876580874125,4.10119414691259,19.116986989975,19.1892247200012,20.616425037384,25.2614994049072,26.2744750976563,27.8122501373291,28.5451250076294
"[-32,-30)",37,35.0067567470911,42.1711419986204,2.58800005912781,7.78400020599365,13.8999996185303,28,37.5,51.0999984741211,72.8799987792965,0.591619075854888,0.265420246912235,0.0653091847896576,0.185879608988762,0.387290179729462,0.671623289585114,0.770388960838318,0.877163469791412,0.896736359596252,27.1081266197705,3.75654117072606,22.5017351598174,22.6453652968037,23.8009132420091,26.9982876712329,30.1514840182648,31.9987214611872,32.7461643835616,10,23.2435848236084,2.90944236929237,19.9407072544098,20.1582146644592,21.0153498649597,22.7558002471924,25.1975495815277,26.296809387207,27.5082546234131
"[-30,-28)",34,48.8931373573986,153.491350583688,1.09650002717972,4.64999980926514,7.90000009536743,13.1999998092651,36.7000007629395,66.5899993896484,90.5450004577636,0.426210900595156,0.307074219486193,0.0235180407762528,0.104036522656679,0.189266514033079,0.336431235074997,0.73655179142952,0.892594146728516,0.933945280313492,30.0825611066344,3.15797301058399,24.9551312785388,26.4025570776256,28.391352739726,30.4337899543379,32.2125285388128,33.7388698630137,34.073350456621,11,23.4182786074552,5.50727329689662,17.7862997055054,18.0662002563477,19.6466999053955,22.2290992736816,24.2349004745483,33.1396675109863,33.4870834350586
"[-28,-26)",58,32.5168964081797,25.7470132107778,6.80250020027161,9.28699998855591,17.7250003814697,27.6500005722046,39.7499990463257,55.7600009918213,84.284997177124,0.604455473736442,0.242099863429515,0.162067801877856,0.232407538592815,0.459332220256329,0.659783035516739,0.813992992043495,0.859192764759064,0.889905327558518,28.6836954810266,4.16705176940879,21.7397773972603,22.9316324200913,25.2647260273973,29.4077625570776,31.9756849315069,34.0821689497717,34.3818321917808,16,23.1669904788335,3.034250243478,19.0429501533508,19.7849998474121,21.1276254653931,22.4454002380371,25.7515748341878,27.0754494667053,27.8402242660522
"[-26,-24)",50,21.9950000357628,25.3090141326801,2.75750005245209,4.47899992465973,8.77250003814697,13.5,23.2749996185303,39.9299999237061,72.5349998474121,0.412218445101753,0.260552370602183,0.0618685247376561,0.0839082263410091,0.195456732064486,0.362688302993774,0.584287375211716,0.806035023927689,0.892347592115402,29.58000456621,3.69448703784447,21.6904794520548,24.8510844748858,28.0394406392694,30.1694634703196,32.3462043378995,33.8517694063927,34.2328196347032,10,24.8090502738953,4.18148575193633,19.48909034729,20.1074798583984,21.4198746681213,24.9345502853394,26.5098505020142,29.8087698936462,30.9619854450226
