week,val_n,val_mean,val_sd,val_5,val_10,val_25,val_50,val_75,val_90,val_95,qval_mean,qval_sd,qval_5,qval_10,qval_25,qval_50,qval_75,qval_90,qval_95,age_mean,age_sd,age_5,age_10,age_25,age_50,age_75,age_90,age_95,bmi_n,bmi_mean,bmi_sd,bmi_5,bmi_10,bmi_25,bmi_50,bmi_75,bmi_90,bmi_95
"[-60,-56)",166,1.00475903483759,0.105742407148959,0.879999995231628,0.910000026226044,0.942499995231628,0.985000014305115,1.04999995231628,1.13999998569489,1.16999995708466,0.51106960338215,0.286720081570242,0.0572096323594451,0.132546875625849,0.270951144397259,0.45220273733139,0.75092950463295,0.933235853910446,0.954772099852562,29.5592390108379,3.48727388473982,23.1913812785388,24.7927511415525,27.2514554794521,29.8754566210046,32.4755707762557,33.9440639269406,34.6243721461187,35.0,28.778426583608,6.77141342700903,19.8511536280314,21.118399810791,23.9828996658325,27.0749397277832,35.3242492675781,37.4974807739258,38.7900909423828
"[-56,-52)",156,1.00455128191373,0.101322500483589,0.870000004768372,0.894999980926514,0.939999997615814,0.980000019073486,1.05999994277954,1.13499999046326,1.20500004291534,0.511575030453223,0.305415830385315,0.0520899267867208,0.0953547433018684,0.255439162254334,0.456472635269165,0.793958976864815,0.917043417692184,0.965783879160881,29.6684690024587,3.46786250271388,23.722345890411,24.8965182648402,26.65399543379,30.1217465753425,32.5381563926941,33.9974315068493,34.4755707762557,37.0,26.7923044428095,7.16900116438113,19.0637798309326,20.5070602416992,22.3673992156982,23.7709999084473,30.1161994934082,36.680680847168,43.48685353597
"[-52,-48)",188,0.997659574956336,0.112349013977252,0.863500010967255,0.896999979019165,0.930000007152557,0.990000009536743,1.04999995231628,1.10300002098084,1.13999998569489,0.493474133389487,0.295899007948792,0.0369686285033822,0.0877626629546285,0.252089008688927,0.457506105303764,0.756981790065765,0.902757048606873,0.937841820716858,29.2938957301078,3.57322050595278,23.0065696347032,24.1822374429224,26.6818493150685,29.7759132420091,31.9820776255708,33.9096232876712,34.2649086757991,62.0,27.8809893238929,5.69865374897708,20.0410449981689,21.6314493179321,23.8931250572205,26.6728749275208,31.5418000221252,35.9235597610474,38.8763954162598
"[-48,-44)",155,0.993903227006235,0.0979485518748953,0.876999998092651,0.903999996185303,0.949999988079071,0.990000009536743,1.02499997615814,1.08000004291534,1.11000001430511,0.489790188376942,0.264412259185772,0.0556338652968407,0.128482727706432,0.285834461450577,0.470852792263031,0.688100934028626,0.84579644203186,0.900063979625702,29.3873685373398,3.55085205894431,22.9624543378995,24.1465525114155,27.1954337899543,30.0914383561644,32.0663812785388,33.6711187214612,34.5765296803653,45.0,27.8474494771604,6.46490985823756,19.5885997772217,19.8245601654053,22.1002998352051,26.6728000640869,32.8189328511556,35.1368995666504,36.9545387268066
"[-44,-40)",144,0.987708333051867,0.0779341524817174,0.881499993801117,0.899999976158142,0.930000007152557,0.980000019073486,1.03249996900558,1.08700003623962,1.13549998998642,0.470430730932599,0.274176131213321,0.0635038737207651,0.117407214641571,0.255439162254334,0.435589015483856,0.706166908144951,0.84383699297905,0.917520600557327,29.1116898148148,3.32266260369971,23.3474029680365,24.7868150684932,27.0925228310502,29.179394977169,31.8317066210046,33.3382534246575,33.8420833333333,38.0,27.091362551639,6.74228447657479,16.3847007751465,19.8022996902466,22.8931498527527,25.4921998977661,30.3900377750397,36.3157101631165,38.1525472640991
"[-40,-36)",116,1.00784482421546,0.106238506035566,0.889999985694885,0.899999976158142,0.949999988079071,0.990000009536743,1.03999996185303,1.11000001430511,1.15749996900558,0.516353213003483,0.283153635988862,0.076363505795598,0.122750021517277,0.291107185184956,0.493507593870163,0.761565119028091,0.90885603427887,0.942351937294006,29.1525743977326,3.48943755418792,23.1636130136986,24.3126141552511,26.6765410958904,29.072203196347,31.8865582191781,33.8477168949772,34.2317351598174,38.0,26.1910361390365,5.12771769306014,18.8085642814636,20.3843894958496,22.4973750114441,25.7739500999451,29.2934882640839,33.1599803924561,36.9569410705566
"[-36,-32)",155,0.980193545356873,0.0900250379899028,0.857000017166138,0.883999991416931,0.920000016689301,0.980000019073486,1.02999997138977,1.10600001811981,1.12300000190735,0.453210952355256,0.29876997078344,0.0276998732239008,0.0585790388286114,0.181518487632275,0.41229847073555,0.694458842277527,0.904198181629181,0.929436784982681,29.4000898512299,3.44247050413788,22.7229908675799,25.1517123287671,27.0626712328767,29.7599315068493,32.3925799086758,33.463698630137,34.1178310502283,49.0,27.3196793964931,5.95149490626637,20.1122499465942,20.3209999084473,22.8624000549316,26.6667003631592,31.0468502044678,34.0984191894531,37.7586795806885
"[-32,-28)",214,0.993971963630658,0.0784869788699222,0.886499989032745,0.910000026226044,0.939999997615814,0.985000014305115,1.02999997138977,1.10000002384186,1.12350000143051,0.493924032621495,0.268119190278617,0.063923210836947,0.14698202162981,0.264939814805985,0.469636902213097,0.706751525402069,0.880783730745316,0.925375044345856,29.5083301327188,3.43514760924876,23.6703424657534,24.4046347031964,27.1648116438356,29.7892123287671,32.1345319634703,33.8321575342466,34.5443378995434,51.0,26.7001991147309,5.99871307245472,19.0928497314453,19.6282997131348,22.5296506881714,24.9769992828369,30.9350996017456,34.5472984313965,37.5114002227783
"[-28,-24)",162,0.971358025515521,0.0829615331632256,0.870000004768372,0.880999994277954,0.920000016689301,0.959999978542328,1.0,1.07900004386902,1.11000001430511,0.40521466844003,0.278087494695315,0.0470346909016371,0.0626439988613129,0.176271766424179,0.33036245405674,0.636211693286896,0.819968938827515,0.911529245972633,29.5513388578838,3.63527490642144,22.8617351598174,23.7975684931507,27.3568207762557,30.2681506849315,32.4459189497717,33.8115867579909,34.1554052511416,38.0,28.3752698061759,5.38764429838256,21.4052298545837,22.680520439148,24.1388754844666,26.9713497161865,32.9745581944784,35.1185543060303,37.2087014516195
"[-24,-20)",128,0.963593750726432,0.0647069015814366,0.870000004768372,0.889999985694885,0.920000016689301,0.959999978542328,1.0,1.042999958992,1.08000004291534,0.387875740543677,0.254679729150079,0.0564326345920563,0.0788586407899857,0.170827616006136,0.348575115203857,0.624942898750305,0.734957879781723,0.840818995237351,29.4011076626712,3.26383429407554,23.7241210045662,24.7863926940639,27.323002283105,29.8430936073059,31.7180365296804,33.9959132420091,34.3014440639269,31.0,26.9249348384078,5.48115936635305,20.002049446106,21.4843997955322,23.0891246795654,25.7812995910645,30.0457000732422,33.7324981689453,34.220251083374
