week,bmi,val_n,val_mean,val_sd,val_5,val_10,val_25,val_50,val_75,val_90,val_95,qval_mean,qval_sd,qval_5,qval_10,qval_25,qval_50,qval_75,qval_90,qval_95,age_mean,age_sd,age_5,age_10,age_25,age_50,age_75,age_90,age_95,bmi_n,bmi_mean,bmi_sd,bmi_5,bmi_10,bmi_25,bmi_50,bmi_75,bmi_90,bmi_95
"[-60,-58)","[15,18.5)",74,0.816216214685827,1.41218056175978,0.0,0.100000001490116,0.125000001862645,0.300000011920929,0.950000002980232,1.61999998092652,3.47499995231628,0.495574591631019,0.253366853549193,0.0917054358869791,0.234680265188217,0.267080560326576,0.444606304168701,0.734364256262779,0.847033256292343,0.937957510352135,27.4896550660249,3.9088779956798,21.508453196347,22.3035273972603,24.0419235159817,27.3092465753425,31.1058219178082,32.5014269406393,33.3910102739726,74.0,17.5582239907067,0.748949668517364,16.0960954666138,16.583709526062,17.2003750801086,17.6889495849609,18.1702494621277,18.3636695861816,18.3667244911194
"[-60,-58)","[18.5,25)",478,1.22123431219528,3.27330443749931,0.0,0.100000001490116,0.200000002980232,0.400000005960465,1.10000002384186,2.5,3.82999995946884,0.542238657803092,0.271016588434744,0.0902990996837616,0.216514557600021,0.336962945759296,0.504166543483734,0.784555017948151,0.902102798223495,0.949858415126801,28.0076940161632,3.82838122697382,21.037602739726,22.4214155251142,25.3467180365297,28.2064497716895,31.0666381278539,32.9568493150685,33.7728139269406,478.0,21.6711146445565,1.86776007471628,18.778299331665,19.1382301330566,20.0565748214722,21.6040992736816,23.2334995269775,24.2793899536133,24.613569355011
"[-60,-58)","[25,30]",146,0.999999999846906,1.67649058099796,0.0,0.100000001490116,0.200000002980232,0.5,1.07500001788139,2.5,3.27499997615814,0.553978696669618,0.259466654399868,0.0907476432621479,0.236997902393341,0.347840934991837,0.541495501995087,0.778018191456795,0.903859049081802,0.938253626227379,29.030932163633,3.71929474007469,21.9748573059361,23.3721461187215,26.8592180365297,29.6679794520548,31.8098173515982,33.8900114155251,34.6577340182648,146.0,26.9856032639334,1.38243115205766,25.1657493114471,25.2990503311157,25.7138129472733,26.7728500366211,28.125,28.9700498580933,29.4007749557495
"[-58,-56)","[15,18.5)",68,0.876470585408456,1.29616167744828,0.0,0.0700000010430813,0.100000001490116,0.400000005960465,1.0,2.2900000333786,3.325,0.505446941208314,0.276451798520061,0.0894488517194986,0.178649920225143,0.244680467993021,0.498916476964951,0.764343470335007,0.898094338178635,0.936612218618393,28.1908323260811,3.61323262644582,22.1910901826484,23.5818150684932,25.5886130136986,28.3638127853881,30.553053652968,32.5577054794521,34.3905251141553,68.0,17.6644148609218,0.779377244854694,15.7853400707245,16.7309606552124,17.3816499710083,17.9281997680664,18.2277998924255,18.3898204803467,18.4585542678833
"[-58,-56)","[18.5,25)",465,1.01075268982239,1.70115720556319,0.0,0.100000001490116,0.200000002980232,0.400000005960465,1.0,2.40000009536743,4.0,0.532610126993349,0.268496886028551,0.0897765815258026,0.227124291658402,0.326730340719223,0.501143753528595,0.773519337177277,0.898775386810303,0.951179802417755,27.8054563755094,3.99549929823411,20.9778767123288,21.8218493150685,24.7132420091324,28.0859589041096,30.9762557077626,33.099497716895,34.2200684931507,465.0,21.5319001769336,1.71038692987373,18.9503803253174,19.3337001800537,20.1347999572754,21.3577995300293,22.8571500778198,24.0827796936035,24.3864994049072
"[-58,-56)","[25,30]",153,1.44869280947385,2.59551705259893,0.0600000008940698,0.100000001490116,0.300000011920929,0.600000023841858,1.29999995231628,3.5,5.7,0.599701784989413,0.258272560489675,0.172707030177117,0.241209417581558,0.428619056940079,0.622276306152344,0.814496040344238,0.938843631744385,0.970610821247101,28.7808674306861,4.02130925844694,21.7490867579909,23.1928538812785,25.6284246575343,29.6393835616438,32.1106164383562,33.9076940639269,34.4415068493151,153.0,26.874837104947,1.42103643503096,25.0592994689941,25.2187397003174,25.5592994689941,26.6389007568359,28.0102005004883,29.0844200134277,29.418339920044
"[-56,-54)","[15,18.5)",70,1.22357143206256,2.4252106056101,0.0,0.0,0.100000001490116,0.5,1.17500004172325,2.73000004291534,4.86499991416931,0.534405698627234,0.29994819143394,0.0862596500664949,0.0908796891570091,0.243836581707001,0.551423907279968,0.805025339126587,0.921789407730103,0.966047209501266,27.7139122635356,4.06721741460714,21.7135159817352,22.1954337899543,24.3891837899543,27.5639840182648,31.3295947488585,33.3096917808219,34.1333047945206,70.0,17.6076614448002,0.726661670694591,16.5097047805786,16.6892202377319,17.2504503726959,17.728099822998,18.1836371421814,18.423999786377,18.4265003204346
"[-56,-54)","[18.5,25)",486,1.27860082413066,2.43965412324242,0.0,0.0,0.200000002980232,0.5,1.39999997615814,3.0,4.89999997615814,0.559216535140457,0.280035206867742,0.0909000039100647,0.0958406999707222,0.339784950017929,0.551878333091736,0.820869535207748,0.93024218082428,0.965738579630852,28.0277359678298,3.93370027009587,21.077654109589,21.9968607305936,25.1920947488584,28.3571347031964,31.1145547945206,33.3255707762557,34.0707191780822,486.0,21.6507625688355,1.72596730581157,19.0345993041992,19.3562498092651,20.2311754226685,21.4797749519348,23.1395878791809,24.0291996002197,24.5204496383667
"[-56,-54)","[25,30]",160,1.05312500190921,1.90398199364851,0.0,0.100000001490116,0.200000002980232,0.400000005960465,1.0,2.31999995708466,4.81000018119812,0.537940906779841,0.255772067255983,0.090696856379509,0.231990095973015,0.346613377332687,0.504166543483734,0.763425618410111,0.898788434267044,0.957293924689293,28.2414740296804,4.0491745380517,21.3413184931507,22.24149543379,25.1755707762557,28.5803652968037,31.5866723744292,33.2614611872146,34.4363926940639,160.0,26.9930900646108,1.39296694250296,25.1407304763794,25.3138902664185,25.7767248153687,26.9973497390747,28.0628499984741,28.9100646972656,29.6498649915059
"[-54,-52)","[15,18.5)",65,1.17230770060649,2.36309567298041,0.0,0.100000001490116,0.200000002980232,0.400000005960465,1.0,3.00000004768372,4.74000000953674,0.523625686764717,0.264861308982436,0.0911260351538658,0.216514557600021,0.33619812130928,0.500175774097443,0.741995871067047,0.926258063316345,0.960520231723785,27.6627502634352,4.38975920848999,21.1807305936073,21.8558675799087,23.7928082191781,28.4254566210046,31.4557077625571,33.2837442922374,34.605296803653,65.0,17.5132736968994,0.824967231621646,15.9166999816895,16.4612800598145,17.1562995910645,17.7455997467041,18.0697002410889,18.36549949646,18.4220401763916
"[-54,-52)","[18.5,25)",485,1.36494845635805,4.33589766065912,0.0,0.100000001490116,0.200000002980232,0.5,1.20000004768372,2.5,4.1599998474121,0.556431063564168,0.267266650916196,0.0909404784440994,0.223951250314713,0.347640812397003,0.553956270217896,0.795865535736084,0.908400452136993,0.953062415122986,28.4553928352869,3.92115174412357,21.184497716895,22.6775114155251,25.7788812785388,28.8474885844749,31.5542237442922,33.4413926940639,34.1157305936073,485.0,21.7305691889471,1.76309920500783,19.0281391143799,19.3129997253418,20.2019996643066,21.8724002838135,23.1575002670288,24.1569202423096,24.6084594726563
"[-54,-52)","[25,30]",156,1.49583334019646,3.55252730867845,0.0,0.100000001490116,0.200000002980232,0.450000002980232,1.32499995827675,3.45000004768372,4.625,0.554302435893661,0.274793873123801,0.0905974172055721,0.233282059431076,0.347984321415424,0.503854364156723,0.818346858024597,0.943438291549683,0.962009936571121,28.1304626214729,3.70692580590929,21.4790525114155,22.785901826484,25.787899543379,28.1214611872146,31.187100456621,32.8010273972603,33.4255422374429,156.0,26.8258977474311,1.19915189727253,25.3072752952576,25.4355665842692,25.8549938201904,26.6291007995606,27.4711494445801,28.6442499160767,29.1724996566773
"[-52,-50)","[15,18.5)",62,0.646774199340613,0.896206549551577,0.0,0.0,0.100000001490116,0.300000011920929,0.974999994039536,1.59000002145767,2.19500004053116,0.456511077861632,0.28289257516365,0.0886083021759987,0.0897510424256325,0.234712675213814,0.436229601502419,0.725267872214317,0.839283227920532,0.894743826985359,27.217246648991,3.88928408940946,20.436095890411,21.890502283105,24.2387557077626,28.003595890411,30.490553652968,32.1091552511416,32.5780365296804,62.0,17.6310726237553,0.780975451822583,16.2109102249146,16.5621544837952,17.1078060865402,17.9185495376587,18.2534583409627,18.36549949646,18.4212497711182
"[-52,-50)","[18.5,25)",462,1.20194805518309,2.16136869723933,0.0,0.100000001490116,0.200000002980232,0.5,1.20000004768372,2.89000008106232,4.49000000953674,0.559899888029604,0.270477699405281,0.090696856379509,0.234680265188217,0.339257419109345,0.556904137134552,0.807714760303497,0.92075492143631,0.957874405384064,28.1874174721778,3.85921946458682,21.0875228310502,22.18649543379,25.7221461187215,28.3885844748859,31.0454908675799,33.2353310502283,34.1103652968037,462.0,21.8072179538937,1.77526316149492,19.0329293251038,19.3624992370605,20.3086748123169,21.8724255561829,23.1267247200012,24.2365293502808,24.6021753311157
