week,bmi,val_n,val_mean,val_sd,val_5,val_10,val_25,val_50,val_75,val_90,val_95,qval_mean,qval_sd,qval_5,qval_10,qval_25,qval_50,qval_75,qval_90,qval_95,age_mean,age_sd,age_5,age_10,age_25,age_50,age_75,age_90,age_95,bmi_n,bmi_mean,bmi_sd,bmi_5,bmi_10,bmi_25,bmi_50,bmi_75,bmi_90,bmi_95
"[-60,-58)","[15,18.5)",4,2.12000003457069,0.206397650840615,1.87250005602837,1.92500005960464,2.08250007033348,2.18500006198883,2.22250002622604,2.26299998760223,2.27649997472763,0.68870017491281,0.389536975314456,0.216019416972995,0.323596147447825,0.646326338872314,0.854313611984253,0.89668744802475,0.921313452720642,0.929522120952606,24.0757134703196,2.92452806538717,21.1426883561644,21.4072945205479,22.2011130136986,23.940696347032,25.815296803653,26.8521461187215,27.1977625570776,4,16.0708999633789,0.52931340995821,15.4982246398926,15.5908496856689,15.868724822998,16.0923500061035,16.2945251464844,16.5337902069092,16.6135452270508
"[-60,-58)","[18.5,25)",46,2.01434782017832,0.171511600676717,1.70000004768372,1.82000005245209,1.92249995470047,2.05999994277954,2.12750005722046,2.1800000667572,2.1975000500679,0.516236931804325,0.284800606424448,0.0336445402354002,0.117512796074152,0.269365251064301,0.598935544490814,0.757217064499855,0.832444548606873,0.863503634929657,27.4794570180663,4.10400710974065,21.0614726027397,21.2721461187215,25.3264554794521,27.1053082191781,30.4833047945206,33.6118150684932,34.4981735159817,46,22.0831230619679,1.8655031437977,19.1483497619629,19.4925498962402,20.5151000022888,22.0406503677368,23.6231744289398,24.4964008331299,24.74347448349
"[-60,-58)","[25,30]",26,2.05465384171559,0.128818934347418,1.87999999523163,1.88999998569489,1.93749997019768,2.04050004482269,2.14000010490417,2.2150000333786,2.25249999761581,0.565055281496965,0.266210918171026,0.1779112406075,0.213156133890152,0.293379083275795,0.535822182893753,0.784383773803711,0.89650759100914,0.918066710233688,27.858956796628,4.12020728171246,20.2077625570776,21.3682648401826,26.0005136986301,28.3553652968037,31.1485730593607,32.2901826484018,32.4328767123288,26,27.253195478366,1.67224341916781,25.1162252426147,25.2526998519897,25.7687244415283,26.809700012207,28.7894124984741,29.442850112915,29.6772499084473
"[-58,-56)","[15,18.5)",7,2.08428570202419,0.117311135313526,1.96300003528595,1.96600003242493,1.99000000953674,2.05999994277954,2.16499996185303,2.23000001907349,2.24500000476837,0.624466227633613,0.234552829092967,0.354905369877815,0.357763236761093,0.428953245282173,0.605800926685333,0.817879527807236,0.896549940109253,0.908149778842926,28.40642530985,4.34241013625116,22.2958789954338,23.3237214611872,25.8146689497717,30.1684931506849,31.0767694063927,32.6381735159817,33.1318721461187,7,17.5120428630284,1.05826805027323,15.9072100639343,16.2098201751709,17.0957002639771,17.6693000793457,18.3382501602173,18.4291198730469,18.4358095169067
"[-58,-56)","[18.5,25)",51,1.98823527027579,0.194511747469259,1.63499999046326,1.72000002861023,1.89499998092651,2.04999995231628,2.09999990463257,2.20000004768372,2.22500002384186,0.482700913870598,0.310524553874213,0.0170081397518516,0.0387605391442776,0.21485860645771,0.566282570362091,0.720894157886505,0.88300633430481,0.900140315294266,25.8987554839287,3.74236677767843,20.4852168949772,20.6635844748858,22.7724315068493,26.2858447488585,28.3409817351598,31.0610730593607,31.9117579908676,51,21.6505478728051,1.80157776747708,19.031099319458,19.3624496459961,20.1960496902466,21.5018997192383,23.0705499649048,24.4328994750977,24.6702995300293
"[-58,-56)","[25,30]",21,2.01809523219154,0.123920101319994,1.76999998092651,1.87000000476837,1.97000002861023,2.02999997138977,2.09999990463257,2.16000008583069,2.17000007629395,0.505249975160474,0.251959549235507,0.0616641901433468,0.159941554069519,0.355258613824844,0.530457139015198,0.725115358829498,0.812657237052918,0.827246189117432,29.651886279626,4.02382490703706,24.0831050228311,24.3670091324201,27.4529680365297,30.1324200913242,33.7544520547945,34.0747716894977,34.102397260274,21,26.9989716060578,1.59174167517475,25.1821002960205,25.4027996063232,25.6871668497721,26.4463005065918,28.2283992767334,29.4118003845215,29.5158996582031
"[-56,-54)","[15,18.5)",5,2.03799998760223,0.14906371895475,1.85600004196167,1.89200003147125,2,2.02999997138977,2.11999988555908,2.17999997138977,2.2,0.549320785701275,0.299909347386225,0.184079819917679,0.253218318521976,0.460633814334869,0.522777915000916,0.748323559761047,0.839285814762116,0.869606566429138,21.8772146118721,1.96337577026255,20.6394520547945,20.6832420091324,20.8146118721461,21.2707762557078,21.3616438356164,23.7506849315069,24.5470319634703,5,17.1303800582886,1.16935444470675,15.6678604125977,15.9042203903198,16.6133003234863,17.2248001098633,18.0228996276855,18.2247997283936,18.2920997619629
"[-56,-54)","[18.5,25)",70,2.00042857272284,0.185982989414643,1.70000004768372,1.79999995231628,1.875,2,2.13250005245209,2.19300005435944,2.31099994182587,0.46621350025359,0.304510070827692,0.0327029563486576,0.10009938031435,0.174580633640289,0.483873724937439,0.758264139294624,0.851305758953095,0.957940077781677,27.4436627527723,4.58582200717535,20.56475456621,20.9645205479452,24.0431792237443,26.9359589041096,31.959046803653,32.6164155251142,34.1272888127854,70,21.6444019590105,1.68846799033162,19.0471900939941,19.3316301345825,20.1012992858887,21.9274997711182,22.9297752380371,23.6987197875977,24.3444524765015
"[-56,-54)","[25,30]",14,2.02571428673608,0.249698730888987,1.73699997067451,1.81499997377396,1.91749998927116,2,2.04999995231628,2.24800000190735,2.43349999189377,0.464948553325875,0.297558723608651,0.0684080554172397,0.109387172758579,0.278089642524719,0.45807971060276,0.577497243881226,0.89395347237587,0.958859986066818,26.7854125896934,4.37802678527243,22.1209931506849,22.5594178082192,23.089497716895,25.4888127853881,30.3739440639269,31.3716894977169,32.8125399543379,14,26.8311230455126,1.26442564265321,25.2805603027344,25.3906002044678,25.4072625637054,27.639799118042,27.784668803215,28.0742700576782,28.1611897468567
"[-54,-52)","[15,18.5)",4,2.06749999523163,0.185000039435737,1.84499994516373,1.88999993801117,2.0249999165535,2.125,2.16750007867813,2.19900004863739,2.20950003862381,0.628911444917321,0.364509389104975,0.187852062657475,0.281739868968725,0.563403287902474,0.758934140205383,0.82444229722023,0.872064864635468,0.88793905377388,28.2620433789954,3.53526425476531,25.1333162100457,25.3613812785388,26.0455764840183,27.5599315068493,29.7763984018265,31.724394977169,32.3737271689498,4,16.8468999862671,0.891425273444195,15.8906450271606,15.9869899749756,16.2760248184204,16.9389495849609,17.5098247528076,17.6331703186035,17.6742855072022
