week,bmi,val_n,val_mean,val_sd,val_5,val_10,val_25,val_50,val_75,val_90,val_95,qval_mean,qval_sd,qval_5,qval_10,qval_25,qval_50,qval_75,qval_90,qval_95,age_mean,age_sd,age_5,age_10,age_25,age_50,age_75,age_90,age_95,bmi_n,bmi_mean,bmi_sd,bmi_5,bmi_10,bmi_25,bmi_50,bmi_75,bmi_90,bmi_95
"[-60,-58)","[15,18.5)",63,57.3492063492064,14.7025987719954,40.1,45.0,50.5,55.0,60.0,72.4,81.5,0.556195693829703,0.249531042830635,0.10941167473793,0.23326350748539,0.396937295794487,0.540643215179443,0.701950192451477,0.914049601554871,0.960308289527893,27.542742987606,4.12217479952632,20.838401826484,22.2387671232877,23.8846461187215,27.7405251141553,30.9653538812785,32.6309589041096,33.569303652968,63.0,17.5370996666964,0.864432953109037,15.8339602470398,16.2621398925781,16.8715505599976,17.7831993103027,18.3019332885742,18.36549949646,18.4226164499919
"[-60,-58)","[18.5,25)",521,55.9969289929762,13.2552613080552,38.0,41.0,47.0,54.0,63.0,73.0,80.0,0.535279335546054,0.280930350447493,0.0732618197798729,0.147879987955093,0.307690113782883,0.539793014526367,0.779431283473969,0.913525998592377,0.963757395744324,27.8151261185462,4.02179640864394,20.9981735159817,21.9627853881279,24.710502283105,27.8802511415525,31.0203196347032,33.2584474885845,34.1738584474886,521.0,21.7836933232798,1.84247912609714,18.9020004272461,19.2653007507324,20.2019996643066,21.6713008880615,23.3726005554199,24.3864994049072,24.6548004150391
"[-60,-58)","[25,30]",192,51.1354166666667,11.7657055928547,35.55,38.0,43.0,49.0,58.0,67.0,75.9,0.420941972983807,0.27910488700861,0.0459447473287582,0.0738509349524975,0.179776456207037,0.369487211108208,0.643006891012192,0.846534985303879,0.935449358820915,28.5123989250381,3.76543340380163,21.8609874429224,22.9437214611872,25.9817922374429,29.0503424657534,31.4591038812785,33.3167922374429,33.9248858447489,192.0,27.1895485752159,1.43417148218197,25.217399597168,25.3231495857239,25.9355993270874,26.9860000610352,28.6286501884461,29.1084674835205,29.3749151229858
"[-58,-56)","[15,18.5)",69,57.463768115942,12.0325290849735,38.4,42.6,50.0,58.0,66.0,72.2,77.0,0.586911704141539,0.279406846766513,0.0949037238955498,0.185626041889191,0.401297122240067,0.668153524398804,0.836966872215271,0.923511457443237,0.937492978572845,28.0239246244458,4.2123939994111,20.8127397260274,21.996598173516,25.2592465753425,27.3078767123288,31.9799086757991,33.6674429223744,34.3638812785388,69.0,17.4102345473524,0.899385560167691,15.6587200164795,15.9509798049927,16.8962001800537,17.5781002044678,18.1448993682861,18.3881605148315,18.4573192596436
"[-58,-56)","[18.5,25)",531,55.379472700216,12.6441176054129,37.5,40.0,47.0,54.0,62.5,71.0,76.5,0.524782651354841,0.275985230371078,0.072625957429409,0.128476589918137,0.293962389230728,0.527122139930725,0.766038537025452,0.899070858955383,0.93664288520813,27.6821163222661,4.04934907770635,20.9420091324201,21.7297945205479,24.650399543379,27.7296803652968,30.909703196347,33.2392694063927,34.2079337899543,531.0,21.6325931814281,1.69485477040083,19.0446996688843,19.3500499725342,20.3125,21.5018997192383,22.9839992523193,24.0930004119873,24.4398002624512
"[-58,-56)","[25,30]",211,51.5924170616114,10.8612346635043,36.5,39.0,45.0,50.0,58.0,64.0,70.0,0.441643799253479,0.260484131895405,0.0542172994464636,0.107474930584431,0.229751870036125,0.405276596546173,0.658549100160599,0.798455476760864,0.889682441949844,28.7305303079487,3.78566256877892,21.9833333333333,23.2916666666667,26.2214611872146,29.1573059360731,31.6187214611872,33.5872146118722,34.0885844748859,211.0,27.1713406095115,1.44598664557007,25.1522493362427,25.3901996612549,25.9016580581665,27.0051002502441,28.438850402832,29.2968997955322,29.504887342453
"[-56,-54)","[15,18.5)",78,55.7935897631523,11.268670981505,36.85,41.0,47.0,57.0,64.0,66.9,73.6,0.550882230250117,0.277286518717987,0.0594991076737642,0.136406782269478,0.315606370568275,0.598429083824158,0.791587740182877,0.849940329790115,0.918397921323776,27.5297213441049,4.33203262282313,20.8356678082192,21.56149543379,23.8249143835616,27.337899543379,31.3295947488585,33.7864383561644,34.1740011415525,78.0,17.6827040819419,0.790062321785811,16.1843853950501,16.570899772644,17.4306252002716,17.883150100708,18.3082003593445,18.4265003204346,18.4376788934072
"[-56,-54)","[18.5,25)",542,55.9743542407272,11.570083287409,39.0,42.1,48.0,54.0,63.0,71.0,76.0,0.544474380644128,0.26437331418825,0.106103466078639,0.170715796947479,0.338672235608101,0.535199403762817,0.766871571540833,0.889648777246475,0.936527201533317,27.7877733828708,3.91199288085154,20.9738812785388,21.910901826484,25.0063070776256,27.9885273972603,30.8323915525114,32.7920319634703,33.8188812785388,542.0,21.6735386878309,1.75448294668084,18.9405858039856,19.2391805648804,20.2019996643066,21.6226997375488,23.1801495552063,24.0345993041992,24.5066846847534
"[-56,-54)","[25,30]",183,50.672131147541,11.7010208695352,34.0,36.0,43.0,50.0,57.0,66.8,73.0,0.41998348256339,0.280125976904058,0.0284075491130352,0.0537163220345974,0.192810483276844,0.397668898105621,0.623368829488754,0.844211566448212,0.926260232925415,28.6581006562367,4.09610661490197,21.2378767123288,22.2163242009132,25.7025114155251,29.2420091324201,32.037899543379,33.8225570776256,34.4981392694064,183.0,27.2414376739037,1.38486531389173,25.2842803955078,25.3911602020264,25.9697999954224,27.2931995391846,28.3987007141113,29.0708793640137,29.6127369880676
"[-54,-52)","[15,18.5)",83,60.3493975903615,11.6769877243921,42.1,46.0,51.5,60.0,66.5,74.8,79.9,0.647700625550316,0.238037473839551,0.191282929480076,0.266795152425766,0.485738798975945,0.693780839443207,0.847686946392059,0.93296719789505,0.958503252267837,26.986546184739,4.32104861636433,20.6937899543379,21.2228310502283,22.9228310502283,27.0528538812785,30.7887557077626,32.244794520548,34.3398401826484,83.0,17.3995893417113,0.902993253241108,15.4473103523254,16.0147602081299,16.9549999237061,17.6308994293213,18.1380500793457,18.3682994842529,18.4039096832275
"[-54,-52)","[18.5,25)",542,56.906457563168,12.3132817706305,38.0,42.0,48.0,56.0,64.0,73.0,78.0,0.564279431130091,0.27570844080862,0.074918171018362,0.158293621242046,0.338360726833344,0.592414230108261,0.80628514289856,0.9157674908638,0.95454409122467,28.1630834133684,3.95614444241902,21.0529965753425,22.1187214611872,25.460502283105,28.3489155251142,31.3040525114155,33.2249086757991,34.1926712328767,542.0,21.8224161036131,1.77456422401041,19.0446850776672,19.3365800857544,20.3125,21.93630027771,23.3084993362427,24.2212303161621,24.6068198204041
"[-54,-52)","[25,30]",195,48.8102564102564,11.2744532606095,33.7,35.4,41.0,47.0,55.0,60.0,71.1999999999999,0.369124581556146,0.262121707378683,0.0326219845563173,0.0472582645714283,0.143857590854168,0.307690113782883,0.585990905761719,0.718081331253052,0.87938402891159,28.4175623463295,4.11239825894305,21.480399543379,22.3319863013699,25.154394977169,28.8205479452055,31.8899543378995,33.6376484018265,34.264897260274,195.0,27.1424012355781,1.39023310861438,25.3401700973511,25.5175601959229,25.9515995979309,26.7993005116781,28.2933502197266,29.3738204956055,29.6759652455648
"[-52,-50)","[15,18.5)",76,56.0526315789474,12.8808847903572,36.75,41.5,47.75,56.0,64.0,69.5,81.75,0.538059172882257,0.279525609522047,0.0615331502631307,0.137142769992352,0.317905873060226,0.58269602060318,0.766854360699654,0.882681548595429,0.96208393573761,27.4873978610911,3.91634288574902,20.8989726027397,22.1968607305936,24.554252283105,27.7530821917808,30.8375570776256,32.5763127853881,33.4865296803653,76.0,17.4749316290805,0.823623233443341,15.7662621736527,16.2068335215251,17.0002756118774,17.6582002639771,18.1470003128052,18.3595495223999,18.423999786377
"[-52,-50)","[18.5,25)",506,55.20731225598,12.7654284774059,37.0,40.0,46.0,54.0,62.75,72.5,78.0,0.520471436078771,0.282090468605269,0.0605210550129414,0.125231985002756,0.278435736894608,0.527024388313294,0.759608805179596,0.912702262401581,0.94870699942112,27.9911004024762,4.18033968355995,20.8105878995434,21.6351598173516,24.6260844748858,28.040696347032,31.2051084474886,33.572602739726,34.47899543379,506.0,21.8675595888103,1.79965864658967,19.0640249252319,19.3820991516113,20.4038991928101,21.8762998580933,23.4235992431641,24.3303499221802,24.6096992492676
"[-52,-50)","[25,30]",203,49.5418719211823,11.2800520697551,34.1,36.0,41.0,49.0,56.5,63.0,70.0,0.389575870232794,0.271634837919815,0.0368621487170458,0.0587264344096184,0.131385251879692,0.358041256666183,0.596331179141998,0.773588120937348,0.896161133050918,28.2886778235149,4.04393640442511,21.0446232876712,22.709497716895,25.2926940639269,28.5872146118721,31.8612442922374,33.3931735159817,34.2141666666667,203.0,27.3025302587863,1.43645306913306,25.1663698196411,25.4097396850586,26.0391006469727,27.1809005737305,28.5132999420166,29.3847999572754,29.7016906738281
"[-50,-48)","[15,18.5)",68,56.3088235294118,13.192328563359,39.7,41.0,47.5,54.0,64.25,76.6,83.25,0.532437242704499,0.279682424830637,0.102176839113235,0.151885560154915,0.307349182665348,0.503028929233551,0.775207564234734,0.949807840585709,0.969699895381927,28.0401792908944,3.496288402737,22.1536529680365,23.0862328767123,26.0579337899543,28.3803652968037,30.4893264840183,32.9217808219178,33.4938127853881,68.0,17.5776806345173,0.682092232118915,16.4164279699326,16.7260396957397,17.1773247718811,17.6693000793457,18.1118001937866,18.36549949646,18.4381946563721
"[-50,-48)","[18.5,25)",523,56.1567877629063,12.3152355104193,38.1,41.0,47.0,55.0,64.0,72.8,77.0,0.547113133476865,0.275318216166893,0.0877221703529358,0.147692281007767,0.326076239347458,0.557439386844635,0.796815514564514,0.912284898757935,0.943622416257858,28.3514552066145,3.94349736415386,20.9989611872146,22.1050456621005,25.6433789954338,28.8529680365297,31.3232305936073,33.5256621004566,34.1421461187215,523.0,21.6217662292806,1.83643440170734,18.8271007537842,19.2276992797852,20.078649520874,21.3587503433228,23.1401996612549,24.2871803283691,24.6096992492676
"[-50,-48)","[25,30]",181,50.182320441989,11.0088306537712,35.0,38.0,42.0,48.0,56.0,64.0,69.0,0.401531408776308,0.264542374555453,0.0370298512279987,0.0802949815988541,0.179120361804962,0.346848249435425,0.594339072704315,0.81709760427475,0.868016481399536,28.4400722773027,4.13709177207676,21.8994292237443,22.4611872146119,25.173401826484,29.0586757990868,31.7763698630137,33.8913242009132,34.3487442922374,181.0,27.1262973249727,1.49537532734889,25.2091999053955,25.3906002044678,25.8789501190186,26.8136005401611,28.4165992736816,29.4108009338379,29.7210998535156
"[-48,-46)","[15,18.5)",59,57.3474576271187,13.5723648732446,36.7,40.8,48.0,57.0,68.0,74.2,76.2,0.575457404462337,0.301021075136459,0.0574432078748942,0.125643230974674,0.337756797671318,0.622711658477783,0.855225682258606,0.926858973503113,0.944575732946396,27.2810850553363,4.2713189602003,20.5719863013699,21.1982876712329,22.6763698630137,28.0748858447489,30.1994863013699,33.0760502283105,33.6360388127854,59.0,17.5206269933801,0.880054427026901,15.5040853023529,16.3911399841309,17.1139664649963,17.7096004486084,18.3020000457764,18.3842594146729,18.4424991607666
"[-48,-46)","[18.5,25)",549,54.6837887095189,11.8073098194842,37.0,40.0,46.0,54.0,62.0,70.0,76.0,0.514190907157828,0.273930327510471,0.0743184149265289,0.107968862354755,0.282038956880569,0.527122139930725,0.744627356529236,0.888913488388062,0.936582350730896,28.1005443687568,3.99439153312151,21.0508219178082,22.1220319634703,25.3736301369863,28.1736301369863,31.2939497716895,33.3755936073059,34.1652511415525,549.0,21.836475141626,1.8098407074798,18.9397193908691,19.381519317627,20.2847995758057,21.8724002838135,23.3726005554199,24.3557699203491,24.6645805358887
"[-48,-46)","[25,30]",199,52.0587939545138,12.5816689853906,35.9,38.8,43.0,50.0,58.0,69.2,77.2,0.440396174867743,0.283837368833162,0.0471400804817677,0.0880617797374725,0.205757141113281,0.4069664478302,0.665391176939011,0.890301954746247,0.94675999879837,28.4286621463482,3.92374845420384,21.4079223744292,22.9133333333333,25.5639840182648,28.7186073059361,31.7244863013699,33.3009132420091,33.8921917808219,199.0,27.3275253585492,1.45341996817132,25.1594898223877,25.4009197235107,26.1409997940064,27.3437995910645,28.6102931499481,29.3891799926758,29.615800857544
"[-46,-44)","[15,18.5)",68,56.6617647058824,13.7586990600277,37.7,40.4,45.75,55.5,65.25,74.3,78.65,0.552371799774632,0.298755676122082,0.071382962167263,0.13139339312911,0.277787543833256,0.594556510448456,0.807178184390068,0.934909451007843,0.951315373182297,27.5535069164652,4.0464050510053,20.9340239726027,21.77649543379,24.3098173515982,28.5611872146119,30.5762557077626,32.3205251141553,33.597551369863,68.0,17.5404007925707,0.786599202201654,15.9283754348755,16.4032096862793,17.1471378803253,17.6428661346436,18.1856746673584,18.3636301040649,18.4242953300476
"[-46,-44)","[18.5,25)",557,54.4046678731429,11.6118464629361,37.0,40.0,47.0,54.0,61.0,69.0,74.1999999999999,0.510607385166454,0.271253844836856,0.064028761535883,0.118231023848057,0.293962389230728,0.528153359889984,0.731577515602112,0.870122539997101,0.926990520954132,28.1452517973816,3.93256599655532,21.2195662100457,22.2025570776256,25.2228310502283,28.5654109589041,31.3817351598174,33.4644748858447,34.1339726027397,557.0,21.6955825867302,1.76380109704307,18.9619007110596,19.3038398742676,20.2019996643066,21.6797008514404,23.1833992004395,24.2059398651123,24.5448394775391
"[-46,-44)","[25,30]",193,51.2487046632124,10.5677531749909,35.0,39.0,43.0,51.0,58.0,63.8,67.0,0.442161913619164,0.264396220872868,0.0382714845240116,0.103205433487892,0.18094103038311,0.431182324886322,0.665984451770783,0.786954295635223,0.853317105770111,28.6075726926444,3.8056921482469,21.524200913242,22.8617579908676,26.2557077625571,28.8036529680365,31.261301369863,33.6229223744292,34.1295662100457,193.0,27.1322096610522,1.46192697164872,25.2355800628662,25.3458202362061,25.8064994812012,26.9531002044678,28.3603992462158,29.3770838165283,29.6088047027588
"[-44,-42)","[15,18.5)",77,56.897402577586,11.8403855375348,39.8,43.0,49.0,55.0,65.0,71.6,78.6,0.568349760013645,0.270176271424515,0.101975819468498,0.186996483802795,0.34063908457756,0.586935162544251,0.791734457015991,0.903191888332367,0.959034717082977,27.59556721817,3.97473408809759,21.0654794520548,21.7297945205479,24.8343607305936,27.4149543378995,30.9955479452055,33.0342694063927,33.8819406392694,77.0,17.5842259931358,0.786426155510825,16.0192199707031,16.5696197509766,17.1716752052307,17.7819995880127,18.2317008972168,18.3692399978638,18.423999786377
"[-44,-42)","[18.5,25)",540,54.8511111082854,12.0486251471132,37.0,41.0,47.0,53.5,62.0,70.0,76.0,0.520308538102243,0.271089455590758,0.0655605494976044,0.128055545687676,0.309151850640774,0.527588874101639,0.74486044049263,0.87599515914917,0.938843774795532,27.8697524522239,4.09574082533202,20.8226655251142,21.639098173516,24.8742294520548,28.0284246575343,31.1095034246575,33.4465867579909,34.2378139269406,540.0,21.701268847077,1.73455165174814,18.7742243766785,19.2330104827881,20.4381999969482,21.6255249977112,23.1421995162964,24.0881996154785,24.4532502174378
"[-44,-42)","[25,30]",204,50.2843137254902,10.3337196875517,34.0,37.0,43.0,49.5,57.0,63.7,67.0,0.412738027879694,0.260883389007231,0.0297800875268877,0.0629007317125797,0.198555447161198,0.401299208402634,0.63224458694458,0.786227685213089,0.840537020564079,28.1315616886024,3.84860776165959,21.8123230593607,22.8247831050228,25.3524257990868,28.1118150684932,31.0668378995434,33.4569178082192,33.8532762557078,204.0,27.08077789236,1.38198274438514,25.1171506881714,25.3444004058838,25.968249797821,26.9973497390747,28.1258083979289,29.2255996704102,29.4290553092957
"[-42,-40)","[15,18.5)",71,55.0845070422535,10.1358578167855,39.5,42.0,48.5,53.0,62.5,69.0,73.5,0.528810787919751,0.252282821220667,0.104122906923294,0.186818495392799,0.339499905705452,0.546953797340393,0.752699106931686,0.868016481399536,0.902185559272766,27.3411939674577,3.87548258362206,20.5638698630137,22.4094748858448,24.9667237442922,26.9050228310502,29.5064497716895,33.1570776255708,34.0953767123288,71.0,17.5225182922793,0.7602904914697,16.0830746650696,16.4559993743897,17.1248497962952,17.5781002044678,18.1448993682861,18.4013004302979,18.4344997406006
"[-42,-40)","[18.5,25)",548,54.3927007313192,11.7886344705433,39.0,41.0,46.0,52.0,61.0,71.0,78.0,0.502184796622747,0.272309016347,0.0890554249286652,0.136657178401947,0.284410655498505,0.49591663479805,0.722094088792801,0.9003273665905,0.950608167052269,27.7370667099957,4.03105378425754,20.7982134703196,21.9418493150685,24.9552796803653,27.7377853881279,30.7892979452055,33.1455251141553,34.2158447488585,548.0,21.6696638904349,1.72576210440772,18.9543604850769,19.3337001800537,20.2019996643066,21.63330078125,23.0300006866455,24.0896398544312,24.4933946609497
